Date,Time,4-403           :PV,4-403           :SV,4-403           :INT Time,4-403           :INT Flow,4-404           :PV,4-404           :SV,4-404           :INT Time,4-404           :INT Flow,4-407-1         :PV,4-407-1         :SV,4-407-1         :INT Time,4-407-1         :INT Flow
20231212,13:54:07,0.00,0.00,04 23:56:37,1.750E+00,0.00,100.00,04 22:10:53,7.992E+03,5.58,0.00,04 23:56:04,9.097E+04
20231212,13:54:12,0.00,0.00,04 23:56:42,1.750E+00,0.00,100.00,04 22:10:59,7.992E+03,5.55,0.00,04 23:56:09,9.097E+04
20231212,13:54:18,0.00,0.00,04 23:56:47,1.750E+00,0.00,100.00,04 22:11:04,7.992E+03,5.56,0.00,04 23:56:14,9.097E+04
20231212,13:54:23,0.00,0.00,04 23:56:52,1.750E+00,0.00,100.00,04 22:11:09,7.992E+03,5.52,0.00,04 23:56:20,9.097E+04
20231212,13:54:28,0.00,0.00,04 23:56:58,1.750E+00,0.00,100.00,04 22:11:15,7.992E+03,5.30,0.00,04 23:56:25,9.097E+04
20231212,13:54:34,0.00,0.00,04 23:57:03,1.750E+00,0.00,100.00,04 22:11:20,7.992E+03,5.10,0.00,04 23:56:30,9.097E+04
20231212,13:54:39,0.00,0.00,04 23:57:08,1.750E+00,0.00,100.00,04 22:11:25,7.992E+03,5.25,0.00,04 23:56:36,9.097E+04
20231212,13:54:44,0.00,0.00,04 23:57:13,1.750E+00,0.00,100.00,04 22:11:30,7.992E+03,5.28,0.00,04 23:56:41,9.097E+04
20231212,13:54:49,0.00,0.00,04 23:57:19,1.750E+00,0.00,100.00,04 22:11:36,7.992E+03,5.39,0.00,04 23:56:46,9.097E+04
20231212,13:54:55,0.00,0.00,04 23:57:24,1.750E+00,0.00,100.00,04 22:11:41,7.992E+03,5.28,0.00,04 23:56:51,9.097E+04
20231212,13:55:00,0.00,0.00,04 23:57:29,1.750E+00,0.00,100.00,04 22:11:46,7.992E+03,5.33,0.00,04 23:56:57,9.097E+04
20231212,13:55:05,0.00,0.00,04 23:57:34,1.750E+00,0.00,100.00,04 22:11:51,7.992E+03,5.44,0.00,04 23:57:02,9.097E+04
20231212,13:55:11,0.00,0.00,04 23:57:40,1.750E+00,0.00,100.00,04 22:11:57,7.992E+03,5.39,0.00,04 23:57:08,9.097E+04
20231212,13:55:16,0.00,0.00,04 23:57:45,1.750E+00,0.00,100.00,04 22:12:02,7.992E+03,5.53,0.00,04 23:57:13,9.097E+04
20231212,13:55:21,0.00,0.00,04 23:57:50,1.750E+00,0.00,100.00,04 22:12:07,7.992E+03,5.60,0.00,04 23:57:18,9.097E+04
20231212,13:55:26,0.00,0.00,04 23:57:55,1.750E+00,0.00,100.00,04 22:12:12,7.992E+03,5.37,0.00,04 23:57:23,9.097E+04
20231212,13:55:32,0.00,0.00,04 23:58:01,1.750E+00,0.00,100.00,04 22:12:18,7.992E+03,5.34,0.00,04 23:57:29,9.097E+04
20231212,13:55:37,0.00,0.00,04 23:58:07,1.750E+00,0.00,100.00,04 22:12:23,7.992E+03,4.96,0.00,04 23:57:34,9.097E+04
20231212,13:55:42,0.00,0.00,04 23:58:12,1.750E+00,0.00,100.00,04 22:12:28,7.992E+03,5.05,0.00,04 23:57:39,9.097E+04
20231212,13:55:48,0.00,0.00,04 23:58:17,1.750E+00,0.00,100.00,04 22:12:33,7.992E+03,5.48,0.00,04 23:57:45,9.097E+04
20231212,13:55:53,0.00,0.00,04 23:58:22,1.750E+00,0.00,100.00,04 22:12:39,7.992E+03,5.67,0.00,04 23:57:50,9.098E+04
20231212,13:55:58,0.00,0.00,04 23:58:28,1.750E+00,0.00,100.00,04 22:12:44,7.992E+03,5.76,0.00,04 23:57:55,9.098E+04
20231212,13:56:03,0.00,0.00,04 23:58:33,1.750E+00,0.00,100.00,04 22:12:49,7.992E+03,5.72,0.00,04 23:58:00,9.098E+04
20231212,13:56:09,0.00,0.00,04 23:58:38,1.750E+00,0.00,100.00,04 22:12:55,7.992E+03,5.49,0.00,04 23:58:06,9.098E+04
20231212,13:56:14,0.00,0.00,04 23:58:43,1.750E+00,0.00,100.00,04 22:13:00,7.992E+03,5.46,0.00,04 23:58:11,9.098E+04
20231212,13:56:19,0.00,0.00,04 23:58:49,1.750E+00,0.00,100.00,04 22:13:05,7.992E+03,5.32,0.00,04 23:58:16,9.098E+04
20231212,13:56:25,0.00,0.00,04 23:58:54,1.750E+00,0.00,100.00,04 22:13:11,7.992E+03,5.27,0.00,04 23:58:21,9.098E+04
20231212,13:56:30,0.00,0.00,04 23:58:59,1.750E+00,0.00,100.00,04 22:13:16,7.992E+03,5.55,0.00,04 23:58:27,9.098E+04
20231212,13:56:35,0.00,0.00,04 23:59:04,1.750E+00,0.00,100.00,04 22:13:21,7.992E+03,5.53,0.00,04 23:58:32,9.098E+04
20231212,13:56:40,0.00,0.00,04 23:59:10,1.750E+00,2.10,100.00,04 22:13:27,7.992E+03,5.13,0.00,04 23:58:37,9.098E+04
20231212,13:56:46,0.00,0.00,04 23:59:15,1.750E+00,0.00,100.00,04 22:13:32,7.992E+03,5.37,0.00,04 23:58:42,9.098E+04
20231212,13:56:51,0.00,0.00,04 23:59:20,1.750E+00,0.00,100.00,04 22:13:37,7.992E+03,5.36,0.00,04 23:58:48,9.098E+04
20231212,13:56:56,0.00,0.00,04 23:59:25,1.750E+00,0.00,100.00,04 22:13:42,7.992E+03,5.23,0.00,04 23:58:53,9.098E+04
20231212,13:57:02,0.00,0.00,04 23:59:31,1.750E+00,0.00,100.00,04 22:13:48,7.992E+03,5.21,0.00,04 23:58:58,9.098E+04
20231212,13:57:07,0.00,0.00,04 23:59:36,1.750E+00,0.00,100.00,04 22:13:53,7.992E+03,5.21,0.00,04 23:59:03,9.098E+04
20231212,13:57:12,0.00,0.00,04 23:59:41,1.750E+00,0.00,100.00,04 22:13:58,7.992E+03,5.40,0.00,04 23:59:09,9.098E+04
20231212,13:57:17,0.00,0.00,04 23:59:47,1.750E+00,0.00,100.00,04 22:14:04,7.992E+03,5.61,0.00,04 23:59:15,9.098E+04
20231212,13:57:23,0.00,0.00,04 23:59:52,1.750E+00,0.00,100.00,04 22:14:09,7.992E+03,5.63,0.00,04 23:59:20,9.098E+04
20231212,13:57:28,0.00,0.00,04 23:59:57,1.750E+00,0.00,100.00,04 22:14:14,7.992E+03,5.55,0.00,04 23:59:25,9.098E+04
20231212,13:57:33,0.00,0.00,05 00:00:02,1.750E+00,0.00,100.00,04 22:14:19,7.992E+03,5.63,0.00,04 23:59:30,9.098E+04
20231212,13:57:39,0.00,0.00,05 00:00:08,1.750E+00,0.00,100.00,04 22:14:25,7.992E+03,5.70,0.00,04 23:59:36,9.098E+04
20231212,13:57:44,0.00,0.00,05 00:00:13,1.750E+00,0.00,100.00,04 22:14:30,7.992E+03,5.69,0.00,04 23:59:41,9.099E+04
20231212,13:57:49,0.00,0.00,05 00:00:18,1.750E+00,0.00,100.00,04 22:14:35,7.992E+03,5.57,0.00,04 23:59:46,9.099E+04
20231212,13:57:54,0.00,0.00,05 00:00:23,1.750E+00,0.00,100.00,04 22:14:40,7.992E+03,5.64,0.00,04 23:59:51,9.099E+04
20231212,13:58:00,0.00,0.00,05 00:00:29,1.750E+00,0.00,100.00,04 22:14:46,7.992E+03,5.65,0.00,04 23:59:57,9.099E+04
20231212,13:58:05,0.00,0.00,05 00:00:34,1.750E+00,0.00,100.00,04 22:14:51,7.992E+03,5.66,0.00,05 00:00:02,9.099E+04
20231212,13:58:10,0.00,0.00,05 00:00:40,1.750E+00,0.00,100.00,04 22:14:56,7.992E+03,5.68,0.00,05 00:00:07,9.099E+04
20231212,13:58:15,0.00,0.00,05 00:00:45,1.750E+00,0.00,100.00,04 22:15:01,7.992E+03,5.70,0.00,05 00:00:12,9.099E+04
20231212,13:58:21,0.00,0.00,05 00:00:50,1.750E+00,0.00,100.00,04 22:15:07,7.992E+03,5.58,0.00,05 00:00:18,9.099E+04
20231212,13:58:26,0.00,0.00,05 00:00:56,1.750E+00,0.00,100.00,04 22:15:12,7.992E+03,5.48,0.00,05 00:00:23,9.099E+04
20231212,13:58:31,0.00,0.00,05 00:01:01,1.750E+00,0.00,100.00,04 22:15:17,7.992E+03,5.63,0.00,05 00:00:28,9.099E+04
20231212,13:58:37,0.00,0.00,05 00:01:06,1.750E+00,0.00,100.00,04 22:15:22,7.992E+03,5.58,0.00,05 00:00:33,9.099E+04
20231212,13:58:42,0.00,0.00,05 00:01:11,1.750E+00,0.00,100.00,04 22:15:28,7.992E+03,5.66,0.00,05 00:00:39,9.099E+04
20231212,13:58:47,0.00,0.00,05 00:01:17,1.750E+00,0.00,100.00,04 22:15:33,7.992E+03,5.66,0.00,05 00:00:44,9.099E+04
20231212,13:58:53,0.00,0.00,05 00:01:22,1.750E+00,0.00,100.00,04 22:15:38,7.992E+03,5.62,0.00,05 00:00:49,9.099E+04
20231212,13:58:58,0.00,0.00,05 00:01:27,1.750E+00,0.00,100.00,04 22:15:44,7.992E+03,5.53,0.00,05 00:00:55,9.099E+04
20231212,13:59:03,0.00,0.00,05 00:01:32,1.750E+00,0.00,100.00,04 22:15:49,7.992E+03,5.61,0.00,05 00:01:00,9.099E+04
20231212,13:59:08,0.00,0.00,05 00:01:38,1.750E+00,0.00,100.00,04 22:15:55,7.992E+03,5.64,0.00,05 00:01:05,9.099E+04
20231212,13:59:14,0.00,0.00,05 00:01:43,1.750E+00,0.00,100.00,04 22:16:00,7.992E+03,5.34,0.00,05 00:01:10,9.099E+04
20231212,13:59:19,0.00,0.00,05 00:01:48,1.750E+00,0.00,100.00,04 22:16:05,7.992E+03,5.23,0.00,05 00:01:16,9.099E+04
20231212,13:59:24,0.00,0.00,05 00:01:53,1.750E+00,0.00,100.00,04 22:16:10,7.992E+03,5.63,0.00,05 00:01:21,9.099E+04
20231212,13:59:29,0.00,0.00,05 00:01:59,1.750E+00,0.00,100.00,04 22:16:16,7.992E+03,5.57,0.00,05 00:01:26,9.100E+04
20231212,13:59:35,0.00,0.00,05 00:02:04,1.750E+00,0.00,100.00,04 22:16:21,7.992E+03,5.57,0.00,05 00:01:31,9.100E+04
20231212,13:59:40,0.00,0.00,05 00:02:09,1.750E+00,0.00,100.00,04 22:16:26,7.992E+03,5.42,0.00,05 00:01:37,9.100E+04
20231212,13:59:45,0.00,0.00,05 00:02:14,1.750E+00,0.00,100.00,04 22:16:32,7.992E+03,5.52,0.00,05 00:01:43,9.100E+04
20231212,13:59:51,0.00,0.00,05 00:02:20,1.750E+00,0.00,100.00,04 22:16:37,7.992E+03,5.55,0.00,05 00:01:48,9.100E+04
20231212,13:59:56,0.00,0.00,05 00:02:25,1.750E+00,0.00,100.00,04 22:16:42,7.992E+03,5.58,0.00,05 00:01:53,9.100E+04
20231212,14:00:01,0.00,0.00,05 00:02:30,1.750E+00,0.00,100.00,04 22:16:47,7.992E+03,5.56,0.00,05 00:01:58,9.100E+04
20231212,14:00:07,0.00,0.00,05 00:02:36,1.750E+00,0.00,100.00,04 22:16:53,7.992E+03,5.57,0.00,05 00:02:04,9.100E+04
20231212,14:00:12,0.00,0.00,05 00:02:41,1.750E+00,0.00,100.00,04 22:16:58,7.992E+03,5.31,0.00,05 00:02:09,9.100E+04
20231212,14:00:17,0.00,0.00,05 00:02:46,1.750E+00,0.00,100.00,04 22:17:03,7.992E+03,5.48,0.00,05 00:02:14,9.100E+04
20231212,14:00:22,0.00,0.00,05 00:02:51,1.750E+00,0.00,100.00,04 22:17:08,7.992E+03,5.59,0.00,05 00:02:19,9.100E+04
20231212,14:00:28,0.00,0.00,05 00:02:57,1.750E+00,0.00,100.00,04 22:17:14,7.992E+03,5.57,0.00,05 00:02:25,9.100E+04
20231212,14:00:33,0.00,0.00,05 00:03:03,1.750E+00,0.00,100.00,04 22:17:19,7.992E+03,5.56,0.00,05 00:02:30,9.100E+04
20231212,14:00:38,0.00,0.00,05 00:03:08,1.750E+00,0.00,100.00,04 22:17:24,7.992E+03,5.46,0.00,05 00:02:35,9.100E+04
20231212,14:00:43,0.00,0.00,05 00:03:13,1.750E+00,0.00,100.00,04 22:17:29,7.992E+03,8.60,0.00,05 00:02:40,9.100E+04
20231212,14:00:49,0.00,0.00,05 00:03:18,1.750E+00,0.00,100.00,04 22:17:35,7.992E+03,18.44,0.00,05 00:02:46,9.100E+04
20231212,14:00:54,0.00,0.00,05 00:03:24,1.750E+00,0.00,100.00,04 22:17:40,7.992E+03,17.24,0.00,05 00:02:51,9.100E+04
20231212,14:00:59,0.00,0.00,05 00:03:29,1.750E+00,0.00,100.00,04 22:17:45,7.992E+03,16.87,0.00,05 00:02:56,9.101E+04
20231212,14:01:05,0.00,0.00,05 00:03:34,1.750E+00,0.00,100.00,04 22:17:50,7.992E+03,16.70,0.00,05 00:03:01,9.101E+04
20231212,14:01:10,0.00,0.00,05 00:03:39,1.750E+00,0.00,100.00,04 22:17:56,7.992E+03,16.62,0.00,05 00:03:07,9.101E+04
20231212,14:01:15,0.00,0.00,05 00:03:45,1.750E+00,2.10,100.00,04 22:18:01,7.992E+03,16.60,0.00,05 00:03:12,9.101E+04
20231212,14:01:20,0.00,0.00,05 00:03:50,1.750E+00,0.00,100.00,04 22:18:06,7.993E+03,16.60,0.00,05 00:03:17,9.101E+04
20231212,14:01:26,0.00,0.00,05 00:03:55,1.750E+00,0.00,100.00,04 22:18:12,7.993E+03,16.62,0.00,05 00:03:23,9.101E+04
20231212,14:01:31,0.00,0.00,05 00:04:00,1.750E+00,0.00,100.00,04 22:18:17,7.993E+03,16.63,0.00,05 00:03:28,9.102E+04
20231212,14:01:36,0.00,0.00,05 00:04:06,1.750E+00,0.00,100.00,04 22:18:23,7.993E+03,16.62,0.00,05 00:03:33,9.102E+04
20231212,14:01:42,0.00,0.00,05 00:04:11,1.750E+00,0.00,100.00,04 22:18:28,7.993E+03,16.57,0.00,05 00:03:38,9.102E+04
20231212,14:01:47,0.00,0.00,05 00:04:16,1.750E+00,0.00,100.00,04 22:18:33,7.993E+03,16.50,0.00,05 00:03:44,9.102E+04
20231212,14:01:52,0.00,0.00,05 00:04:21,1.750E+00,0.00,100.00,04 22:18:38,7.993E+03,16.58,0.00,05 00:03:49,9.102E+04
20231212,14:01:57,0.00,0.00,05 00:04:27,1.750E+00,0.00,100.00,04 22:18:44,7.993E+03,16.60,0.00,05 00:03:54,9.102E+04
20231212,14:02:03,0.00,0.00,05 00:04:32,1.750E+00,0.00,100.00,04 22:18:49,7.993E+03,16.59,0.00,05 00:03:59,9.102E+04
20231212,14:02:08,0.00,0.00,05 00:04:37,1.750E+00,0.00,100.00,04 22:18:54,7.993E+03,16.62,0.00,05 00:04:05,9.103E+04
20231212,14:02:13,0.00,0.00,05 00:04:43,1.750E+00,0.00,100.00,04 22:19:00,7.993E+03,16.58,0.00,05 00:04:10,9.103E+04
20231212,14:02:19,0.00,0.00,05 00:04:48,1.750E+00,0.00,100.00,04 22:19:05,7.993E+03,16.59,0.00,05 00:04:16,9.103E+04
20231212,14:02:24,0.00,0.00,05 00:04:53,1.750E+00,0.00,100.00,04 22:19:10,7.993E+03,16.53,0.00,05 00:04:21,9.103E+04
20231212,14:02:29,0.00,0.00,05 00:04:58,1.750E+00,0.00,100.00,04 22:19:15,7.993E+03,16.16,0.00,05 00:04:26,9.103E+04
20231212,14:02:34,0.00,0.00,05 00:05:04,1.750E+00,0.00,100.00,04 22:19:21,7.993E+03,16.90,0.00,05 00:04:32,9.103E+04
20231212,14:02:40,0.00,0.00,05 00:05:09,1.750E+00,0.00,100.00,04 22:19:26,7.993E+03,16.67,0.00,05 00:04:37,9.103E+04
20231212,14:02:45,0.00,0.00,05 00:05:14,1.750E+00,0.00,100.00,04 22:19:31,7.993E+03,16.63,0.00,05 00:04:42,9.104E+04
20231212,14:02:50,0.00,0.00,05 00:05:19,1.750E+00,0.00,100.00,04 22:19:36,7.993E+03,16.62,0.00,05 00:04:47,9.104E+04
20231212,14:02:56,0.00,0.00,05 00:05:25,1.750E+00,0.00,100.00,04 22:19:42,7.993E+03,16.59,0.00,05 00:04:53,9.104E+04
20231212,14:03:01,0.00,0.00,05 00:05:30,1.750E+00,0.00,100.00,04 22:19:47,7.993E+03,16.58,0.00,05 00:04:58,9.104E+04
20231212,14:03:06,0.00,0.00,05 00:05:36,1.750E+00,0.00,100.00,04 22:19:52,7.993E+03,16.56,0.00,05 00:05:03,9.104E+04
20231212,14:03:11,0.00,0.00,05 00:05:41,1.750E+00,0.00,100.00,04 22:19:57,7.993E+03,16.53,0.00,05 00:05:08,9.104E+04
20231212,14:03:17,0.00,0.00,05 00:05:46,1.750E+00,0.00,100.00,04 22:20:03,7.993E+03,16.26,0.00,05 00:05:14,9.104E+04
20231212,14:03:22,0.00,0.00,05 00:05:52,1.750E+00,0.00,100.00,04 22:20:08,7.993E+03,16.49,0.00,05 00:05:19,9.105E+04
20231212,14:03:27,0.00,0.00,05 00:05:57,1.750E+00,0.00,100.00,04 22:20:13,7.993E+03,16.54,0.00,05 00:05:24,9.105E+04
20231212,14:03:33,0.00,0.00,05 00:06:02,1.750E+00,0.00,100.00,04 22:20:18,7.993E+03,16.53,0.00,05 00:05:29,9.105E+04
20231212,14:03:38,0.00,0.00,05 00:06:07,1.750E+00,0.00,100.00,04 22:20:24,7.993E+03,16.53,0.00,05 00:05:35,9.105E+04
20231212,14:03:43,0.00,0.00,05 00:06:13,1.750E+00,0.00,100.00,04 22:20:29,7.993E+03,16.53,0.00,05 00:05:40,9.105E+04
20231212,14:03:48,0.00,0.00,05 00:06:18,1.750E+00,2.14,100.00,04 22:20:34,7.993E+03,16.59,0.00,05 00:05:45,9.105E+04
20231212,14:03:54,0.00,0.00,05 00:06:23,1.750E+00,0.00,100.00,04 22:20:40,7.993E+03,16.60,0.00,05 00:05:51,9.105E+04
20231212,14:03:59,0.00,0.00,05 00:06:28,1.750E+00,0.00,100.00,04 22:20:45,7.993E+03,16.61,0.00,05 00:05:56,9.106E+04
20231212,14:04:04,0.00,0.00,05 00:06:34,1.750E+00,0.00,100.00,04 22:20:50,7.993E+03,16.59,0.00,05 00:06:01,9.106E+04
20231212,14:04:10,0.00,0.00,05 00:06:39,1.750E+00,0.00,100.00,04 22:20:55,7.993E+03,16.43,0.00,05 00:06:06,9.106E+04
20231212,14:04:15,0.00,0.00,05 00:06:44,1.750E+00,0.00,100.00,04 22:21:01,7.993E+03,16.52,0.00,05 00:06:12,9.106E+04
20231212,14:04:20,0.00,0.00,05 00:06:50,1.750E+00,0.00,100.00,04 22:21:06,7.993E+03,16.59,0.00,05 00:06:17,9.106E+04
20231212,14:04:26,0.00,0.00,05 00:06:55,1.750E+00,0.00,100.00,04 22:21:11,7.993E+03,16.62,0.00,05 00:06:22,9.106E+04
20231212,14:04:31,0.00,0.00,05 00:07:00,1.750E+00,0.00,100.00,04 22:21:17,7.993E+03,16.61,0.00,05 00:06:28,9.106E+04
20231212,14:04:36,0.00,0.00,05 00:07:05,1.750E+00,0.00,100.00,04 22:21:22,7.993E+03,16.49,0.00,05 00:06:33,9.107E+04
20231212,14:04:41,0.00,0.00,05 00:07:11,1.750E+00,0.00,100.00,04 22:21:28,7.993E+03,16.56,0.00,05 00:06:38,9.107E+04
20231212,14:04:47,0.00,0.00,05 00:07:16,1.750E+00,0.00,100.00,04 22:21:33,7.993E+03,16.59,0.00,05 00:06:43,9.107E+04
20231212,14:04:52,0.00,0.00,05 00:07:21,1.750E+00,0.00,100.00,04 22:21:38,7.993E+03,16.61,0.00,05 00:06:49,9.107E+04
20231212,14:04:57,0.00,0.00,05 00:07:27,1.750E+00,0.00,100.00,04 22:21:44,7.993E+03,16.61,0.00,05 00:06:54,9.107E+04
20231212,14:05:03,0.00,0.00,05 00:07:32,1.750E+00,0.00,100.00,04 22:21:49,7.993E+03,16.61,0.00,05 00:06:59,9.107E+04
20231212,14:05:08,0.00,0.00,05 00:07:37,1.750E+00,0.00,100.00,04 22:21:54,7.993E+03,16.38,0.00,05 00:07:04,9.107E+04
20231212,14:05:13,0.00,0.00,05 00:07:42,1.750E+00,0.00,100.00,04 22:21:59,7.993E+03,16.30,0.00,05 00:07:10,9.108E+04
20231212,14:05:18,0.00,0.00,05 00:07:48,1.750E+00,0.00,100.00,04 22:22:05,7.993E+03,16.69,0.00,05 00:07:15,9.108E+04
20231212,14:05:24,0.00,0.00,05 00:07:53,1.750E+00,0.00,100.00,04 22:22:10,7.993E+03,16.62,0.00,05 00:07:20,9.108E+04
20231212,14:05:29,0.00,0.00,05 00:07:58,1.750E+00,0.00,100.00,04 22:22:15,7.993E+03,16.65,0.00,05 00:07:25,9.108E+04
20231212,14:05:34,0.00,0.00,05 00:08:03,1.750E+00,0.00,100.00,04 22:22:20,7.993E+03,16.64,0.00,05 00:07:31,9.108E+04
20231212,14:05:39,0.00,0.00,05 00:08:09,1.750E+00,0.00,100.00,04 22:22:26,7.993E+03,16.62,0.00,05 00:07:37,9.108E+04
20231212,14:05:45,0.00,0.00,05 00:08:14,1.750E+00,0.00,100.00,04 22:22:31,7.993E+03,16.62,0.00,05 00:07:42,9.108E+04
20231212,14:05:50,0.00,0.00,05 00:08:19,1.750E+00,0.00,100.00,04 22:22:36,7.993E+03,16.64,0.00,05 00:07:47,9.109E+04
20231212,14:05:55,0.00,0.00,05 00:08:24,1.750E+00,0.00,100.00,04 22:22:41,7.993E+03,16.60,0.00,05 00:07:52,9.109E+04
20231212,14:06:01,0.00,0.00,05 00:08:30,1.750E+00,0.00,100.00,04 22:22:47,7.993E+03,16.62,0.00,05 00:07:58,9.109E+04
20231212,14:06:06,0.00,0.00,05 00:08:35,1.750E+00,0.00,100.00,04 22:22:52,7.993E+03,16.62,0.00,05 00:08:03,9.109E+04
20231212,14:06:11,0.00,0.00,05 00:08:40,1.750E+00,0.00,100.00,04 22:22:57,7.993E+03,16.56,0.00,05 00:08:08,9.109E+04
20231212,14:06:16,0.00,0.00,05 00:08:45,1.750E+00,0.00,100.00,04 22:23:02,7.993E+03,16.30,0.00,05 00:08:13,9.109E+04
20231212,14:06:22,0.00,0.00,05 00:08:51,1.750E+00,0.00,100.00,04 22:23:08,7.993E+03,16.62,0.00,05 00:08:19,9.109E+04
20231212,14:06:27,0.00,0.00,05 00:08:57,1.750E+00,0.00,100.00,04 22:23:13,7.993E+03,16.61,0.00,05 00:08:24,9.110E+04
20231212,14:06:32,0.00,0.00,05 00:09:02,1.750E+00,0.00,100.00,04 22:23:18,7.993E+03,16.60,0.00,05 00:08:29,9.110E+04
20231212,14:06:38,0.00,0.00,05 00:09:07,1.750E+00,0.00,100.00,04 22:23:23,7.993E+03,16.64,0.00,05 00:08:34,9.110E+04
20231212,14:06:43,0.00,0.00,05 00:09:12,1.750E+00,0.00,100.00,04 22:23:29,7.993E+03,16.61,0.00,05 00:08:40,9.110E+04
20231212,14:06:48,0.00,0.00,05 00:09:18,1.750E+00,0.00,100.00,04 22:23:34,7.993E+03,16.63,0.00,05 00:08:45,9.110E+04
20231212,14:06:53,0.00,0.00,05 00:09:23,1.750E+00,0.00,100.00,04 22:23:39,7.993E+03,16.64,0.00,05 00:08:50,9.110E+04
20231212,14:06:59,0.00,0.00,05 00:09:28,1.750E+00,0.00,100.00,04 22:23:45,7.993E+03,16.62,0.00,05 00:08:56,9.111E+04
20231212,14:07:04,0.00,0.00,05 00:09:33,1.750E+00,0.00,100.00,04 22:23:50,7.993E+03,16.61,0.00,05 00:09:01,9.111E+04
20231212,14:07:09,0.00,0.00,05 00:09:39,1.750E+00,0.00,100.00,04 22:23:55,7.993E+03,16.60,0.00,05 00:09:06,9.111E+04
20231212,14:07:15,0.00,0.00,05 00:09:44,1.750E+00,0.00,100.00,04 22:24:01,7.993E+03,16.33,0.00,05 00:09:11,9.111E+04
20231212,14:07:20,0.00,0.00,05 00:09:49,1.750E+00,0.00,100.00,04 22:24:06,7.993E+03,16.19,0.00,05 00:09:17,9.111E+04
20231212,14:07:25,0.00,0.00,05 00:09:54,1.750E+00,0.00,100.00,04 22:24:11,7.993E+03,16.49,0.00,05 00:09:22,9.111E+04
20231212,14:07:30,0.00,0.00,05 00:10:00,1.750E+00,0.00,100.00,04 22:24:17,7.993E+03,16.50,0.00,05 00:09:27,9.111E+04
20231212,14:07:36,0.00,0.00,05 00:10:05,1.750E+00,0.00,100.00,04 22:24:22,7.993E+03,16.61,0.00,05 00:09:32,9.111E+04
20231212,14:07:41,0.00,0.00,05 00:10:10,1.750E+00,0.00,100.00,04 22:24:27,7.993E+03,16.68,0.00,05 00:09:38,9.112E+04
20231212,14:07:46,0.00,0.00,05 00:10:16,1.750E+00,0.00,100.00,04 22:24:33,7.993E+03,16.65,0.00,05 00:09:43,9.112E+04
20231212,14:07:52,0.00,0.00,05 00:10:21,1.750E+00,0.00,100.00,04 22:24:38,7.993E+03,16.67,0.00,05 00:09:48,9.112E+04
20231212,14:07:57,0.00,0.00,05 00:10:26,1.750E+00,0.00,100.00,04 22:24:43,7.993E+03,16.66,0.00,05 00:09:53,9.112E+04
20231212,14:08:02,0.00,0.00,05 00:10:31,1.750E+00,0.00,100.00,04 22:24:48,7.993E+03,16.66,0.00,05 00:09:59,9.112E+04
20231212,14:08:07,0.00,0.00,05 00:10:37,1.750E+00,0.00,100.00,04 22:24:54,7.993E+03,16.64,0.00,05 00:10:05,9.112E+04
20231212,14:08:13,0.00,0.00,05 00:10:42,1.750E+00,0.00,100.00,04 22:24:59,7.993E+03,16.65,0.00,05 00:10:10,9.113E+04
20231212,14:08:18,0.00,0.00,05 00:10:47,1.750E+00,0.00,100.00,04 22:25:04,7.993E+03,16.64,0.00,05 00:10:15,9.113E+04
20231212,14:08:23,0.00,0.00,05 00:10:52,1.750E+00,0.00,100.00,04 22:25:09,7.993E+03,16.64,0.00,05 00:10:20,9.113E+04
20231212,14:08:29,0.00,0.00,05 00:10:58,1.750E+00,0.00,100.00,04 22:25:15,7.993E+03,16.66,0.00,05 00:10:26,9.113E+04
20231212,14:08:34,0.00,0.00,05 00:11:03,1.750E+00,0.00,100.00,04 22:25:20,7.993E+03,16.38,0.00,05 00:10:31,9.113E+04
20231212,14:08:39,0.00,0.00,05 00:11:09,1.750E+00,0.00,100.00,04 22:25:25,7.993E+03,16.62,0.00,05 00:10:36,9.113E+04
20231212,14:08:44,0.00,0.00,05 00:11:14,1.750E+00,0.00,100.00,04 22:25:30,7.993E+03,16.61,0.00,05 00:10:41,9.113E+04
20231212,14:08:50,0.00,0.00,05 00:11:19,1.750E+00,0.00,100.00,04 22:25:36,7.993E+03,16.28,0.00,05 00:10:47,9.114E+04
20231212,14:08:55,0.00,0.00,05 00:11:24,1.750E+00,0.00,100.00,04 22:25:41,7.993E+03,16.41,0.00,05 00:10:52,9.114E+04
20231212,14:09:00,0.00,0.00,05 00:11:30,1.750E+00,0.00,100.00,04 22:25:46,7.993E+03,16.66,0.00,05 00:10:57,9.114E+04
20231212,14:09:06,0.00,0.00,05 00:11:35,1.750E+00,0.00,100.00,04 22:25:51,7.993E+03,16.65,0.00,05 00:11:02,9.114E+04
20231212,14:09:11,0.00,0.00,05 00:11:40,1.750E+00,0.00,100.00,04 22:25:57,7.993E+03,16.69,0.00,05 00:11:08,9.114E+04
20231212,14:09:16,0.00,0.00,05 00:11:45,1.750E+00,0.00,100.00,04 22:26:02,7.993E+03,16.26,0.00,05 00:11:13,9.114E+04
20231212,14:09:21,0.00,0.00,05 00:11:51,1.750E+00,0.00,100.00,04 22:26:08,7.993E+03,16.73,0.00,05 00:11:18,9.114E+04
20231212,14:09:27,0.00,0.00,05 00:11:56,1.750E+00,0.00,100.00,04 22:26:13,7.993E+03,16.63,0.00,05 00:11:23,9.115E+04
